Robo_Publicador,Robo_Assinante,Topico,Latencia_ms
UR10,sensor,/colaboracao/fim,35.5527400970459
UR10,sensor,/colaboracao/fim,89.57672119140625
UR10,sensor,/colaboracao/fim,130.2480697631836
UR10,sensor,/colaboracao/fim,78.57155799865723
UR10,sensor,/colaboracao/fim,101.50337219238281
