Robo_Publicador,Robo_Assinante,Topico,Latencia_ms
Franka,youBot,/entregador/encomendaDisponibilizada,5.954265594482422
UR10,youBot,/entregador/encomendaColetada,10.711431503295898
Franka,youBot,/entregador/encomendaDisponibilizada,25.92945098876953
UR10,youBot,/entregador/encomendaColetada,5.587339401245117
Franka,youBot,/entregador/encomendaDisponibilizada,10.528087615966797
UR10,youBot,/entregador/encomendaColetada,21.070003509521484
Franka,youBot,/entregador/encomendaDisponibilizada,26.027202606201172
UR10,youBot,/entregador/encomendaColetada,5.598545074462891
Franka,youBot,/entregador/encomendaDisponibilizada,20.98536491394043
UR10,youBot,/entregador/encomendaColetada,5.623579025268555
Franka,youBot,/entregador/encomendaDisponibilizada,10.677814483642578
UR10,youBot,/entregador/encomendaColetada,10.707616806030273
Franka,youBot,/entregador/encomendaDisponibilizada,10.574579238891602
UR10,youBot,/entregador/encomendaColetada,10.637283325195312
Franka,youBot,/entregador/encomendaDisponibilizada,26.064157485961914
UR10,youBot,/entregador/encomendaColetada,5.623579025268555
Franka,youBot,/entregador/encomendaDisponibilizada,26.025772094726562
UR10,youBot,/entregador/encomendaColetada,15.858888626098633
Franka,youBot,/entregador/encomendaDisponibilizada,31.08668327331543
UR10,youBot,/entregador/encomendaColetada,5.627632141113281
UR10,youBot,/colaboracao/fim,11.918067932128906
Franka,youBot,/entregador/encomendaDisponibilizada,10.681629180908203
